S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
390,389,,T,C,21,388-389,234.4843008,1.45,FALSE,103.517982,"11°5'60""L",10.08447222,78.68302778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68302777777778 10.084472222222223, 78.68555555555555 10.083083333333333)"
391,390,,S,A+3,21,389-390,317.2777555,0.45,FALSE,102.899467,,10.08308333,78.68555556,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68555555555555 10.083083333333333, 78.68794444444445 10.081777777777777)"
392,391,,S,A,21,390-391,299.263348,2.28,FALSE,99.666298,,10.08177778,78.68794444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.68794444444445 10.081777777777777, 78.69038888888889 10.080416666666666)"
393,392,,S,A,21,391-392,307.3844729,2.17,FALSE,97.645638,,10.08041667,78.69038889,GOOD,Available,"400KV , LT",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69038888888889 10.080416666666666, 78.6926388888889 10.07925)"
394,393,,S,A,21,392-393,277.8405909,0.25,FALSE,98.677589,,10.07925,78.69263889,GOOD,Available,220KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.6926388888889 10.07925, 78.69497222222222 10.07786111111111)"
395,394,2W,T,C+3,21,393-394,298.6541379,0.48,FALSE,103.721291,"15°34'12""R",10.07786111,78.69497222,GOOD,Available,220KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69497222222222 10.07786111111111, 78.69705555555556 10.077277777777777)"
396,395,,S,A,21,394-395,238.4633337,5.36,FALSE,105.175865,,10.07727778,78.69705556,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69705555555556 10.077277777777777, 78.69938888888889 10.076638888888889)"
397,396,,S,A,21,395-396,265.2790425,1.14,FALSE,111.771973,,10.07663889,78.69938889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.69938888888889 10.076638888888889, 78.70166666666667 10.076)"
398,397,,S,A,21,396-397,257.5317586,0.39,FALSE,113.442184,,10.076,78.70166667,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70166666666667 10.076, 78.70394444444445 10.07536111111111)"
399,398,,T,C,21,397-398,262.1418455,1.09,FALSE,112.246735,"3°17'60""L",10.07536111,78.70394444,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70394444444445 10.07536111111111, 78.70577777777778 10.074722222222222)"
400,399,,S,A,21,398-399,212.4698566,1.72,FALSE,109.839851,,10.07472222,78.70577778,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70577777777778 10.074722222222222, 78.70719444444445 10.07425)"
401,400,,S,A,21,399-400,164.7651228,4.01,FALSE,107.167877,,10.07425,78.70719444,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70719444444445 10.07425, 78.70952777777778 10.073444444444444)"
402,401,,T,D,21,400-401,269.9308072,0.05,FALSE,107.137093,"39°6'36""R",10.07344444,78.70952778,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.70952777777778 10.073444444444444, 78.71147222222223 10.074166666666667)"
403,402,,S,A,21,401-402,226.9511662,0.15,FALSE,107.842056,,10.07416667,78.71147222,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71147222222223 10.074166666666667, 78.71272222222223 10.074583333333333)"
404,403,,T,C,21,402-403,143.4369127,6.3,FALSE,109.588638,"13°39'0""R",10.07458333,78.71272222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71272222222223 10.074583333333333, 78.71508333333334 10.076083333333333)"
405,404,,S,A,21,403-404,308.1867374,1.47,FALSE,112.708817,,10.07608333,78.71508333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71508333333334 10.076083333333333, 78.71622222222223 10.07686111111111)"
406,405,2W,T,C,21,404-405,151.2310954,0.99,FALSE,114.203781,"18°34'12""L",10.07686111,78.71622222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71622222222223 10.07686111111111, 78.71833333333333 10.077416666666666)"
407,406,,S,A,21,405-406,238.8539238,0.18,FALSE,116.827713,,10.07741667,78.71833333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.71833333333333 10.077416666666666, 78.72108333333334 10.078111111111111)"
408,407,,S,A,21,406-407,311.6908758,4.11,FALSE,112.369736,,10.07811111,78.72108333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72108333333334 10.078111111111111, 78.723 10.07863888888889)"
409,408,,S,A,21,407-408,219.0846418,3.84,FALSE,110.851639,,10.07863889,78.723,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.723 10.07863888888889, 78.72483333333334 10.078805555555554)"
410,409,,T,C,21,408-409,199.569514,0.53,FALSE,109.187538,"2°4'48""L",10.07880556,78.72483333,GOOD,Available,LT,ROAD,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72483333333334 10.078805555555554, 78.72772222222223 10.078944444444444)"
411,410,,S,A,21,409-410,318.6794376,2.26,FALSE,108.199562,,10.07894444,78.72772222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72772222222223 10.078944444444444, 78.72991666666667 10.07875)"
412,411,,T,C+3,21,410-411,240.3709806,0.71,FALSE,109.354286,"29°19'48""L",10.07875,78.72991667,GOOD,Available,"LT, 110KV -2N",HIGHWAY,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.72991666666667 10.07875, 78.73186111111112 10.077444444444444)"
413,412,,T,D+6,21,411-412,257.8149616,1.31,FALSE,108.584511,"37°21'36""R",10.07744444,78.73186111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73186111111112 10.077444444444444, 78.73377777777777 10.077527777777778)"
414,413,,T,D,21,412-413,213.0747399,2.55,FALSE,105.060097,"47°31'12""R",10.07752778,78.73377778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.73377777777777 10.077527777777778, 78.73405555555556 10.07786111111111)"
415, Gantry (Karakudi SS),2W,GANTRY,GANTRY,18,413- Gantry,45.9133566,,,104.758926,,10.07786111,78.73405556,GOOD,NO E/W,,,Plain,karakudi SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Shut down will be required in where earth wires are missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
